Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit,Margin%
MFR-865156,3/24/2024,Online,CI029431,Buckland,CT16,England,Yorkshire and the Humber,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Journals,14.99,4.497,10,32.00%,$4.80,$104.93,70.00%
XOP-958785,3/7/2024,In-Store,VQ012259,Ashley,SN13,England,East Midlands,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Food - Confectionery,Chocolate Bars,1.29,0.387,6,4.00%,$0.05,$5.42,70.00%
RPJ-610873,11/19/2024,Online,DI067107,Ford,GL54,England,East of England,01JZ3N55EPTAZNA3KX60RKB3NQ,Wrap Jumpsuit,Clothing - Jumpsuits,Jumpsuits,54.99,16.497,7,14.00%,$7.70,$269.45,70.00%
QJY-165230,4/6/2024,In-Store,MX021696,Ford,GL54,England,South East,01JZ3N53T1AG60M53GCBTDGNS4,Two-Tier Fruit Basket,Home,Kitchen Accessories,29.99,8.997,20,10.00%,$3.00,$419.86,70.00%
NBI-664725,9/17/2024,Online,XE095413,Whitwell,DL10,England,South West,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Food - Baking & Cooking,Baking Ingredients,2.99,0.897,14,40.00%,$1.20,$29.30,70.00%
YBJ-381068,9/22/2024,In-Store,TV097382,Tullich,AB55,Scotland,South East,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,11,29.00%,$7.25,$192.42,70.00%
DOI-094069,10/19/2024,Online,YX078642,Whitwell,DL10,England,Yorkshire and the Humber,01JZ3N52FVYK6CPX1XJRSGSWT0,Apple Juice,Food - Beverages,Juice,3.29,0.987,19,19.00%,$0.63,$43.76,70.00%
IXU-406756,1/6/2024,In-Store,DG015801,London,SW1E,England,West Midlands,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Accessories,Wallets,49.99,14.997,7,13.00%,$6.50,$244.95,70.00%
VQP-693199,9/17/2024,Online,GO006694,Edinburgh,EH9,Scotland,South West,01JZ3N52NWCPHRRRGB6YBX256V,Almond Coconut Granola,Food - Breakfast Foods,Granola and Muesli,3.99,1.197,9,9.00%,$0.36,$25.14,70.00%
VQA-378281,8/29/2024,In-Store,PS058519,Aston,TF6,England,North West,01JZ3N5294GCVQ1ECVFYNG482Q,Fleece Hoodie,Clothing - Outerwear,Hoodies,39.99,11.997,1,2.00%,$0.80,$27.99,70.00%
YVX-672628,10/27/2024,Online,RU058520,Denton,M34,England,South West,01JZ3N56BQNGWJE6W17D61P2N9,Ribbed Knit Dress,Clothing - Dresses,Casual Dresses,59.99,17.997,19,16.00%,$9.60,$797.87,70.00%
OFL-131545,9/18/2024,In-Store,YR000590,Merton,SW19,England,East Midlands,01JZ3N508MF8VK9CBCHRZ18QYV,Spicy Avocado Salsa,Food - Condiments,Salsas,4.49,1.347,11,23.00%,$1.03,$34.57,70.00%
UOH-362905,8/28/2024,Online,RK016062,Wootton,NN4,England,London,01JZ3N50KQAEMNEQA201AR9NWY,Self-Cleaning Water Bottle,Fitness,Hydration Gear,49.99,14.997,17,39.00%,$19.50,$594.88,70.00%
AFL-813239,5/18/2024,In-Store,LT061731,Aston,TF6,England,Scotland,01JZ3N5605QF5QNFNAWRYMKMNK,Roasted Sweet Corn,Food - Frozen,Frozen Vegetables,1.99,0.597,13,13.00%,$0.26,$18.11,70.00%
WWY-459047,10/4/2024,Online,YK006641,Newbiggin,NE46,England,West Midlands,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Food - Soups,Instant Soups,3.29,0.987,10,8.00%,$0.26,$23.03,70.00%
PBP-493677,9/9/2024,In-Store,VO026219,London,EC1V,England,South West,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Food - Snacks,Healthy Snacks,3.99,1.197,17,29.00%,$1.16,$47.48,70.00%
FHC-401967,4/3/2024,Online,JY078378,Preston,PR1,England,London,01JZ3N552FMW6898G406DB65W2,Organic Coconut Oil,Food - Oils,Oils,8.99,2.697,5,11.00%,$0.99,$31.47,70.00%
HOA-566039,3/4/2024,In-Store,AC032117,Merton,SW19,England,London,01JZ3N5146RYS4NXJ7XFQ7YHWE,Car Escape Tool,Automotive,Safety and Emergency Supplies,12.99,3.897,19,7.00%,$0.91,$172.77,70.00%
EZZ-651660,4/20/2024,Online,YJ078139,Eaton,DN22,England,South East,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food - Prepared Foods,Ready-to-Eat Meals,5.99,1.797,8,26.00%,$1.56,$33.54,70.00%
MYV-956855,10/21/2024,In-Store,AG018641,Newton,IV1,Scotland,North East,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food - Beverages,Tea & Coffee Mixes,3.29,0.987,5,9.00%,$0.30,$11.52,70.00%
YLZ-753466,3/10/2024,Online,VQ077263,Upton,DN21,England,North East,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,18,23.00%,$11.50,$629.87,70.00%
TGO-951823,5/27/2024,In-Store,JA054648,Whitwell,DL10,England,East Midlands,01JZ3N50HGHYSE5QERK3VQSTD3,Electric Heat Pad,Health,Pain Relief,24.99,7.497,1,18.00%,$4.50,$17.49,70.00%
LVY-421886,8/13/2024,Online,MB099438,Kinloch,PH43,Scotland,London,01JZ3N50S6DYJAAMWKMFHCD5G6,Dried Mango Slices,Food - Snacks,Dried Fruits,3.49,1.047,1,7.00%,$0.24,$2.44,70.00%
XTB-177021,7/5/2024,In-Store,HU066299,London,EC3M,England,Yorkshire and the Humber,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Audio,Wireless Audio Accessories,59.99,17.997,11,8.00%,$4.80,$461.92,70.00%
XMS-444293,9/14/2024,Online,ON014862,Craigavon,BT66,Northern Ireland,Scotland,01JZ3N52V9P3X4AK5BDTK63N1C,Honey Glazed Carrots,Food - Produce,Prepared Vegetables,3.49,1.047,19,23.00%,$0.80,$46.42,70.00%
ITN-259535,9/4/2024,In-Store,NH032711,Newton,IV1,Scotland,East Midlands,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Fitness,Strength Training Equipment,29.99,8.997,19,27.00%,$8.10,$398.87,70.00%
MFU-541584,3/24/2024,Online,GT004985,Manchester,M14,England,Yorkshire and the Humber,01JZ3N51H7JTMPXEQ4MPHWQF6C,Vegetable Spiralizer,Kitchen,Food Preparation Tools,19.99,5.997,2,17.00%,$3.40,$27.99,70.00%
LUS-907074,12/28/2024,In-Store,XB095293,Pentre,SY4,Wales,Scotland,01JZ3N567GDDSRQ50H4EB8444Z,Sweet Potato Mash,Food - Frozen Foods,Frozen Vegetables,3.99,1.197,9,22.00%,$0.88,$25.14,70.00%
DMB-280657,4/14/2024,Online,WZ006306,Sutton,RH5,England,East of England,01JZ3N55NWDR1PYN87QKB5G8GC,Smoked Paprika Chicken Thighs,Food - Meat,Prepared Poultry,6.99,2.097,11,28.00%,$1.96,$53.82,70.00%
SRK-984107,4/20/2024,In-Store,VY088461,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3N54S5AN8WVRV9BQEJG3GP,Lemon Lime Sparkling Water,Food - Beverages,Sparkling Beverages,1.99,0.597,17,18.00%,$0.36,$23.68,70.00%
GJY-448215,5/24/2024,Online,AK047185,Horton,BS37,England,North East,01JZ3N517FHAQZQGABMM53QAY3,Raspberry Lemonade Mix,Food - Beverages,Drink Mixes,3.99,1.197,12,25.00%,$1.00,$33.52,70.00%
QER-301502,12/14/2024,In-Store,RP069641,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Garden,Planters,49.99,14.997,5,31.00%,$15.50,$174.97,70.00%
OKS-616758,2/4/2024,Online,LY032208,Normanton,LE15,England,West Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,10,40.00%,$14.00,$244.93,70.00%
EOV-498046,1/28/2024,In-Store,FZ057864,Ford,GL54,England,East of England,01JZ3N50XWMBB5TMRN3G0DDW7E,Peanut Butter Cookies,Food - Bakery,Cookies,3.49,1.047,15,28.00%,$0.98,$36.65,70.00%
GVK-757036,2/19/2024,Online,TK000744,London,EC1V,England,London,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Food - Marinades,Marinades,3.79,1.137,9,38.00%,$1.44,$23.88,70.00%
WWC-630739,9/28/2024,In-Store,UM003359,Wirral,CH48,England,East Midlands,01JZ3N51FNZKSA0PQP5CH8H6NM,Chunky Knit Sweater,Clothing - Tops,Sweaters,59.99,17.997,4,9.00%,$5.40,$167.97,70.00%
QOF-023801,1/22/2024,Online,BK006338,Linton,BD23,England,West Midlands,01JZ3N53GPW13AS433J07PHRXR,Pet Hair Vacuum Attachment,Pets,Grooming Supplies,14.99,4.497,14,31.00%,$4.65,$146.90,70.00%
OMI-219475,5/3/2024,In-Store,SL056460,Stapleford,LN6,England,West Midlands,01JZ3N56DWWWHE846PS57EFS76,Fruit Medley Juice,Food - Beverages,Juice,3.49,1.047,9,6.00%,$0.21,$21.99,70.00%
OGD-569829,4/29/2024,Online,LW071445,Pentre,SY4,Wales,South West,01JZ3N55VSJMMDRYMXXA19JG7M,Smartphone Projector,,Portable Projectors,29.99,8.997,3,40.00%,$12.00,$62.98,70.00%
JAH-721965,3/14/2024,In-Store,XT003630,Craigavon,BT66,Northern Ireland,London,01JZ3N51E8MR51C41QCMABZRME,Mini Meatballs,Food - Frozen Meals,Frozen Appetizers,5.99,1.797,3,24.00%,$1.44,$12.58,70.00%
IOK-451161,11/8/2024,Online,OA076119,Craigavon,BT66,Northern Ireland,North West,01JZ3N55D31C3SWE7XTJVEGTDV,Phone Screen Protector,Accessories,Mobile Accessories,12.99,3.897,2,24.00%,$3.12,$18.19,70.00%
JLQ-890945,5/11/2024,In-Store,IC023332,Stapleford,LN6,England,South West,01JZ3N56V99GJ5CZN9NW0R699X,Folding Backpack Chair,Outdoor,Camping Equipment,49.99,14.997,17,31.00%,$15.50,$594.88,70.00%
OEY-629318,3/17/2024,Online,TV097382,Edinburgh,EH9,Scotland,East Midlands,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,12,2.00%,$0.50,$209.92,70.00%
RGT-191247,10/9/2024,In-Store,XT059837,Ashley,SN13,England,London,01JZ3N51QKJHJC1WH9BZE9C27K,Cranberry Orange Oatmeal,Food - Breakfast,Instant Breakfast,2.49,0.747,8,1.00%,$0.02,$13.94,70.00%
WOB-040251,6/25/2024,Online,YJ078139,Marston,ST20,England,Yorkshire and the Humber,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food - Prepared Foods,Ready-to-Eat Meals,5.99,1.797,9,11.00%,$0.66,$37.74,70.00%
FVJ-324036,5/3/2024,In-Store,RJ028775,Birmingham,B40,England,North West,01JZ3N56W0X28ZAEZR3E1VVJD3,Feta Cheese,Food - Dairy,Cheese,4.99,1.497,7,26.00%,$1.30,$24.45,70.00%
FGL-253760,8/4/2024,Online,YU047262,Brampton,NR34,England,East Midlands,01JZ3N5526DZNW71Y3Q7DYRDAJ,Spicy Vegetable Sushi Rolls,Food - Prepared Foods,Vegetarian Meals,8.49,2.547,9,31.00%,$2.63,$53.49,70.00%
TVS-060453,6/14/2024,In-Store,LH034480,Milton,NG22,England,North West,01JZ3N529DT4GY4VV223EADGJZ,Electric Fondue Pot,Kitchen,Small Appliances,39.99,11.997,14,,$0.00,$391.90,70.00%
IRL-970024,7/24/2024,Online,IN017659,Thorpe,BD23,England,East of England,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,1,13.00%,$9.10,$48.99,70.00%
CDT-919568,5/21/2024,In-Store,LJ099998,Bristol,BS41,England,Yorkshire and the Humber,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Food - Produce,Fresh Vegetables,2.99,0.897,20,29.00%,$0.87,$41.86,70.00%
QNQ-852444,10/1/2024,Online,UF034417,Swindon,SN1,England,North East,01JZ3N50NQCRTY15T5KFHYD594,Berries Medley,Food - Produce,Fresh Fruits,6.99,2.097,20,8.00%,$0.56,$97.86,70.00%
BYV-197637,12/27/2024,In-Store,XQ042731,Newton,NG34,England,London,01JZ3N51HFVMYC4EW6K01Y2JKB,Classic Black Dress,Clothing - Dresses,Evening Wear,79.99,23.997,16,29.00%,$23.20,$895.89,70.00%
DPS-751482,11/18/2024,Online,EO027251,Dean,OX7,England,East Midlands,01JZ3N52FJDN3K45BYM4W7B0TM,Pressure Cooker,Kitchen,Cooking Appliances,89,26.7,4,36.00%,$32.04,$249.20,70.00%
UTP-786201,1/20/2024,In-Store,GL049016,Newton,IV1,Scotland,Yorkshire & the Humber,01JZ3N524BG6AVKDXPK72N2HAF,Maple Pecan Granola,Food - Breakfast,Granola/Cereal,4.49,1.347,7,,$0.00,$22.00,70.00%
AML-474220,11/27/2024,Online,LO028977,Brampton,NR34,England,East Midlands,01JZ3N512GHNAJSF3HCCQ0PQYY,Flavored Popcorn Mix,Food - Snacks,Gourmet Snacks,2.99,0.897,18,2.00%,$0.06,$37.67,70.00%
ITO-658662,12/10/2024,In-Store,PN010412,Church End,CB4,England,East Midlands,01JZ3N55JX79NVSRWTH1ACVZ43,Chickpea Flour,Food - Baking,Flours & Meals,3.29,0.987,3,40.00%,$1.32,$6.91,70.00%
SMI-190672,9/26/2024,Online,AX035056,Newport,NR29,England,Yorkshire and the Humber,01JZ3N56JGW5703P2DCNZSMNSC,Electric Food Steamer,Kitchen,Small Appliances,59.99,17.997,9,19.00%,$11.40,$377.94,70.00%
EDX-742395,3/19/2024,In-Store,QZ098914,Kinloch,PH43,Scotland,South East,01JZ3N53F3WGVRRWHKV0XYSVFK,Coffee Subscription Service,Food,Beverages,29.99,8.997,9,5.00%,$1.50,$188.94,70.00%
MXK-599814,7/19/2024,Online,BW040945,Buckland,CT16,England,London,01JZ3N51JR4MXWEX0PVEQEX3YQ,Chocolate Protein Powder,Food - Supplements,Supplements,24.99,7.497,2,11.00%,$2.75,$34.99,70.00%
SGO-996386,7/31/2024,In-Store,RG074102,Carlton,DL8,England,East of England,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food - Condiments,Hot Sauces,3.19,0.957,4,6.00%,$0.19,$8.93,70.00%
SOA-982943,9/17/2024,Online,JJ088756,Horton,BS37,England,East of England,01JZ3N52CQH0A51Y7G102J7Z5V,Garlic Parmesan Roasted Nuts,Food - Nuts,Savory Nuts,4.89,1.467,12,30.00%,$1.47,$41.08,70.00%
GVI-919082,3/26/2024,In-Store,YL065975,Manchester,M14,England,East of England,01JZ3N51GB6BDR542KWQH4HB6P,Breathable Face Mask Set,Health,Safety & Protection,14.99,4.497,14,,$0.00,$146.90,70.00%
KCA-992830,3/13/2024,Online,MX029359,Seaton,LE15,England,South East,01JZ3N50Z8KTRXG596Y8Q8CW48,Oats,Food - Grains,Whole Grains,3.29,0.987,4,22.00%,$0.72,$9.21,70.00%
GQV-065197,6/15/2024,In-Store,NV061613,Church End,N3,England,South West,01JZ3N50JN2EP4TYFBR2DYHPE6,Portable Jump Starter,Automotive,Automotive Accessories,59.99,17.997,11,0.00%,$0.00,$461.92,70.00%
CIF-344670,10/3/2024,Online,RL033705,Norton,NN11,England,Yorkshire & the Humber,01JZ3N51JG9CYNGR3049ZCR91W,Electric Rice Cooker,Kitchen,Cooking Appliances,39.99,11.997,16,13.00%,$5.20,$447.89,70.00%
SUA-403305,9/24/2024,In-Store,QY049868,Milton,AB56,Scotland,South West,01JZ3N56357RX27SVPH69AFFC2,Kitchen Scale,Kitchen,Kitchen Gadgets,19.99,5.997,16,9.00%,$1.80,$223.89,70.00%
USI-207379,1/6/2024,Online,PC066841,Aston,TF6,England,West Midlands,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,13,13.00%,$5.20,$363.91,70.00%
SKE-740254,12/13/2024,In-Store,RO013242,Liverpool,L33,England,West Midlands,01JZ3N56C1A9CHA0N1Y69ZAW81,Nutty Granola Clusters,Food - Cereal,Granola,2.49,0.747,19,13.00%,$0.32,$33.12,70.00%
AHG-251443,3/25/2024,Online,CI029431,Aston,TF6,England,Yorkshire and the Humber,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Journals,14.99,4.497,9,3.00%,$0.45,$94.44,70.00%
YWV-893212,9/9/2024,In-Store,AW056186,Weston,GU32,England,South East,01JZ3N55Y4FVCVP8CAXFFPKY0F,Foot Spa Bath Massager,Health,Personal Care & Grooming,59.99,17.997,4,,$0.00,$167.97,70.00%
MFL-642054,9/27/2024,Online,QN014838,Horton,BS37,England,South East,01JZ3N53QEPZ1M2ACHNRENHYAP,Travel Sewing Kit,Travel,Travel Accessories,12.99,3.897,16,40.00%,$5.20,$145.49,70.00%
HMW-407017,9/14/2024,In-Store,YB068814,Church End,CB4,England,West Midlands,01JZ3N5181BJK644B8MDDY746W,Salsa Verde,Food - Condiments,Sauces,3.49,1.047,6,39.00%,$1.36,$14.66,70.00%
GJS-072364,2/4/2024,Online,PB063442,Langley,SG4,England,South East,01JZ3N56NQJT7PSK1CHWNZ3WN8,Cacao Powder,Food - Baking,Baking Ingredients,4.49,1.347,12,30.00%,$1.35,$37.72,70.00%
PNA-042598,11/27/2024,In-Store,EY021607,Preston,PR1,England,North West,01JZ3N55ZCM1H50JM2ZZ2RGRXB,Dark Chocolate Raisins,,Chocolate Snacks,3.49,1.047,18,32.00%,$1.12,$43.97,70.00%
BDO-226430,5/23/2024,Online,FX080042,Weston,GU32,England,South East,01JZ3N569GME8C131NNTV6PRVE,Chickpeas,Food - Canned Goods,Canned Legumes,1.29,0.387,13,13.00%,$0.17,$11.74,70.00%
KTV-947888,12/12/2024,In-Store,PH033131,London,WC1B,England,London,01JZ3N570B92D2EWZB6VY8JH77,Thai Peanut Noodles,Food - Pasta,Noodles,4.99,1.497,1,25.00%,$1.25,$3.49,70.00%
HOX-699761,4/20/2024,Online,ON076441,Linton,BD23,England,London,01JZ3N5127MA9SZ1Q03R14VSK5,Savory Quinoa Pudding,Food - Sides,Grains,2.99,0.897,18,37.00%,$1.11,$37.67,70.00%
QTJ-260335,1/5/2024,In-Store,KI039617,Weston,GU32,England,East of England,01JZ3N5235WTG93CAHMS6XDQ5H,Spicy Tuna Sushi Kit,Food - Prepared Meals,Kits - Sushi,8.99,2.697,18,33.00%,$2.97,$113.27,70.00%
OMI-935342,9/9/2024,Online,CX029462,Upton,WF9,England,North West,01JZ3N53FB041Z827WE4SCE0SX,Chocolate Peanut Butter Cups,,Candy,2.29,0.687,4,5.00%,$0.11,$6.41,70.00%
JFE-069714,5/4/2024,In-Store,IN017659,Liverpool,L33,England,South East,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,3,32.00%,$22.40,$146.98,70.00%
JTG-961090,8/29/2024,Online,TU039036,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51Z9VSARSSSETS0K8RKF,Greek Yogurt,Food - Dairy,Yogurt,1.99,0.597,14,19.00%,$0.38,$19.50,70.00%
PJC-898779,10/3/2024,In-Store,VH068058,London,EC1V,England,South West,01JZ3N50RCQF4GARFTPQGCDT9A,Kids' Trampoline,Toys,Outdoor Activity Toys,139.99,41.997,20,0.00%,$0.00,"$1,959.86",70.00%
PII-823943,8/2/2024,Online,IJ021121,Weston,GU32,England,East of England,01JZ3N52MCGWBBBMT53ZYAV7MD,Ethical Wool Scarf,Clothing - Accessories,Scarves,29.99,8.997,1,7.00%,$2.10,$20.99,70.00%
KZO-970472,10/18/2024,In-Store,AO040681,Brampton,NR34,England,London,01JZ3N50X02HYKQDKFBBN24CEQ,LED Strip Light Kit,Home,Lighting & Lamps,39.99,11.997,9,23.00%,$9.20,$251.94,70.00%
SHN-668088,5/14/2024,Online,GF083063,West End,DN36,England,North East,01JZ3N52A36FB3FKXD6BYY61T2,Magnetic Chess Set,Toys,Board Games,19.99,5.997,18,,$0.00,$251.87,70.00%
RLV-229919,8/2/2024,In-Store,IM018779,Norton,NN11,England,Yorkshire and the Humber,01JZ3N55ZXQ710RNGDPT0YJCWE,Cauliflower Rice Stir-Fry,Food - Frozen Foods,Frozen Vegetables,4.99,1.497,11,25.00%,$1.25,$38.42,70.00%
JPV-831689,1/26/2024,Online,WW058734,Birmingham,B12,England,London,01JZ3N515KCJAGSAJK102TK920,Buffalo Cauliflower Bites,Food - Freezer,Frozen Snacks,6.29,1.887,6,21.00%,$1.32,$26.42,70.00%
RHT-334131,7/16/2024,In-Store,VQ077263,Brampton,NR34,England,South West,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,11,36.00%,$18.00,$384.92,70.00%
GXT-847658,2/19/2024,Online,VQ012259,Upton,WF9,England,South West,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Food - Confectionery,Chocolate Bars,1.29,0.387,20,8.00%,$0.10,$18.06,70.00%
ESC-583451,1/2/2024,In-Store,VN077787,Charlton,OX12,England,South West,01JZ3N5333XQHEJB7HAT8SMNXC,Robot Vacuum Cleaner,Home Appliances,Floor Care Appliances,299.99,89.997,12,27.00%,$81.00,"$2,519.92",70.00%
VCA-613402,1/9/2024,Online,NS069640,Thorpe,BD23,England,East of England,01JZ3N5618YV1KAK7R07ZPTJ6Y,Kid's Fruit Snacks,Food - Snacks,Sweet Snacks,2.49,0.747,4,,$0.00,$6.97,70.00%
ZLW-901935,2/5/2024,In-Store,DV035511,London,WC1B,England,West Midlands,01JZ3N50HW789FEKQR5P9EPXWN,Himalayan Salt Grinder,Food - Spices,Salt & Seasoning,4.99,1.497,7,38.00%,$1.90,$24.45,70.00%
DWK-052080,11/22/2024,Online,VL030233,Hatton,CV35,England,West Midlands,01JZ3N56XZZP7JVTBGBDRQQY2P,Cranberry Lime Sparkling Water,Food - Beverages,Sparkling Beverages,1.5,0.45,6,18.00%,$0.27,$6.30,70.00%
NKT-899442,9/15/2024,In-Store,XI060063,Burnside,EH52,Scotland,Yorkshire & the Humber,01JZ3N55QVE69N5EK5NDX3P6XT,Vegan Tacos,Food - Frozen Foods,Frozen Vegan Meals,7.49,2.247,5,39.00%,$2.92,$26.22,70.00%
ZBI-196782,11/5/2024,Online,PC066841,Newport,NR29,England,Yorkshire and the Humber,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,2,35.00%,$14.00,$55.99,70.00%
HBR-592834,10/13/2024,In-Store,EQ042956,Craigavon,BT66,Northern Ireland,Yorkshire & the Humber,01JZ3N51B4Q105JC9Q0RGAHW73,Pet Grooming Glove,Pets,Grooming Supplies,12.99,3.897,10,30.00%,$3.90,$90.93,70.00%
IRG-546103,1/14/2024,Online,MQ028717,Wootton,NN4,England,North East,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food - Supplements,Supplements,11.99,3.597,7,20.00%,$2.40,$58.75,70.00%
SDP-513532,11/13/2024,In-Store,WV028647,London,WC1B,England,London,01JZ3N52HKDPJW3M5A6W4PXN7M,Vegan Mayonnaise,Food - Condiments,Plant-Based Condiments,4.49,1.347,2,33.00%,$1.48,$6.29,70.00%
PLF-243831,1/17/2024,Online,LZ016012,Kinloch,PH43,Scotland,Scotland,01JZ3N50DGF8T70K4SN0233WT4,Adjustable Height Standing Desk Converter,Office,Furniture,89.99,26.997,5,18.00%,$16.20,$314.97,70.00%
HLR-252993,2/1/2024,In-Store,MQ028717,Newton,NG34,England,East Midlands,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food - Supplements,Supplements,11.99,3.597,5,25.00%,$3.00,$41.97,70.00%
FNI-682427,11/23/2024,Online,RG074102,Ashley,SN13,England,North West,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food - Condiments,Hot Sauces,3.19,0.957,11,37.00%,$1.18,$24.56,70.00%
ZAQ-387214,11/12/2024,In-Store,VA049493,Linton,BD23,England,North West,01JZ3N51PTJBK8NSJV8GDX8NH1,Organic Italian Seasoning,Food - Spices,Herbs and Spices,2.99,0.897,13,26.00%,$0.78,$27.21,70.00%
CRE-251603,1/6/2024,Online,TD068892,Sutton,CT15,England,London,01JZ3N51MP6TFSE8G4Q51QJ3J2,Peanut Butter Protein Balls,Food - Snacks,Healthy Snacks,5.29,1.587,1,2.00%,$0.11,$3.70,70.00%
NIA-386169,8/21/2024,In-Store,UB006545,Birmingham,B12,England,East of England,01JZ3N52SQ40MP00G4G898B6DF,Electric Stool Heater,Home,Home Appliances,29.99,8.997,20,33.00%,$9.90,$419.86,70.00%
UVM-099564,4/10/2024,Online,CG060898,Ashley,SN13,England,East Midlands,01JZ3N51V0YYJTCZB369CA5D23,Artisan Cornbread Mix,Food - Baking,Mixes,2.49,0.747,8,37.00%,$0.92,$13.94,70.00%
YGI-272159,12/30/2024,In-Store,MI077636,Dean,OX7,England,West Midlands,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,1,9.00%,$4.50,$34.99,70.00%
GIU-272415,8/15/2024,Online,DS088458,Ashley,SN13,England,North East,01JZ3N55ZMR3ZJDFSXXBY94MPZ,Portable Folding Picnic Table,Outdoor,Outdoor Accessories,69.99,20.997,18,,$0.00,$881.87,70.00%
QVB-414725,6/21/2024,In-Store,BJ097202,Glasgow,G4,Scotland,South East,01JZ3N56CWBQZVR8G7GVZCY8ZH,Pumpkin Ice Cream,Food - Frozen Foods,Frozen Desserts,4.99,1.497,9,4.00%,$0.20,$31.44,70.00%
RTE-028359,6/22/2024,Online,MI077636,Buckland,CT16,England,North West,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,5,5.00%,$2.50,$174.97,70.00%
JLY-474400,5/9/2024,In-Store,IE054911,Kirkton,KW10,Scotland,South West,01JZ3N53VJCJRB5N4DZJYWDA7S,Kale & Quinoa Salad Mix,Food - Salads,Ready-to-Eat Salads,4.49,1.347,7,13.00%,$0.58,$22.00,70.00%
WUN-905254,9/1/2024,Online,NF066979,Wirral,CH48,England,Yorkshire and the Humber,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Outdoor,Grilling Accessories,49.99,14.997,14,31.00%,$15.50,$489.90,70.00%
MAV-771399,7/22/2024,In-Store,LY032208,Birmingham,B12,England,London,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,4,9.00%,$3.15,$97.97,70.00%
LUG-981521,6/14/2024,Online,AG018641,Normanton,LE15,England,South East,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food - Beverages,Tea & Coffee Mixes,3.29,0.987,20,35.00%,$1.15,$46.06,70.00%
KUW-782148,4/16/2024,In-Store,LY095086,Leeds,LS6,England,London,01JZ3N51GQPPBPBWQQV6NEC6PS,Artisan Bread,Food - Bakery,Breads,4.59,1.377,6,23.00%,$1.06,$19.28,70.00%
FIZ-159147,2/17/2024,Online,ON076441,Liverpool,L33,England,London,01JZ3N5127MA9SZ1Q03R14VSK5,Savory Quinoa Pudding,Food - Sides,Grains,2.99,0.897,6,7.00%,$0.21,$12.56,70.00%
